message,tags,created_time,comment_attachment_type,comment_likes
This was set up so there would be no objection to the electoral vote.  Arrest the one's in the videos inside and see who they are.  Pretty sure Antifa is responsible.,,2021-01-07T00:22:27+0000,,6.0
We’ve trusted Mr President but good people can only take so much. I’m not there but I understand the frustration of those that are. This is our country. They can not steal it. Please use the EO. ,,2021-01-06T20:19:57+0000,,6.0
What is wrong with people???  He threw his loyalists under the bus.  He gave a inciting speech. “We will march to capitol hill”. Where was he???  In a car driving back to WH.  Now you are left with the baggage. 10 yeArs in prison minimyfor damage to federal property. A law he signed 8 months ago. People died now that’s a federal murder charge.  Shame on all of you. ,,2021-01-09T01:57:08+0000,,8.0
"We’re sick of sitting down & having to accept this bullshit, we’re behind you president & will fight till the bitter end ",,2021-01-06T20:28:28+0000,,14.0
This is happening because of what the democrats have done over the last four years! People are fed up with the lawlessness of the democrats!,,2021-01-06T21:25:25+0000,,6.0
"Mr. President you are correct! Our Legislators are seeing that Americans do believe in the Constitution of Our Country and they are Angry about the Election! By the way, the Capital buildings are the American people's buildings!",,2021-01-06T21:04:32+0000,,8.0
It’s too late. You told them to fight and start a civil war. They did. Sad. ,,2021-01-07T02:56:58+0000,,10.0
Please know Sir- we the people were warned Antifa is going to be dressed up as Trump supporters with a plan.  If they were rejecting votes why would we the people storm the capital.  It’s a set up Sir.. ,,2021-01-06T21:13:34+0000,,7.0
"Today were seeing how far the government has truly divided us. A percentage of Americans are finally protesting against the real enemy, and the rest of the Americans are standing with that said enemy, the government. We should all be fighting for our constitutional rights which includes an election free of fraud. We the people NOT we the trump or Biden supporters... WE THE PEOPLE need to defend our constitution, it’s what makes this country special. the media controls us and we need to make it stop. Can we all stop being left sided or right sided and simply being American so we can fix our broken nation?",,2021-01-06T22:20:00+0000,,5.0
Thank You to all the protesters for representing my concerns. Please stay safe.,,2021-01-06T20:47:16+0000,,13.0
ITS ANTIFA AND BLM NOT TRUMP GEZZZ,,2021-01-06T20:17:18+0000,,27.0
We’ve been peaceful the whole time looks to me like like we were still peaceful. No burning no killing. We’re just tired of the bullshit they wanna steal the president they wanna help other countries before are own people. It looks like it’s time to actually fight. ,,2021-01-06T22:29:49+0000,,9.0
God Bless Our President! We still believe YOU WILL SERVE TWO TERMS. We pray for a MIRACLE LIKE THE RED SEA PARTING! Then May ALL THE ENEMIES BE SERVED JUSTICE! ,,2021-01-07T01:15:40+0000,,5.0
 Thank you mr. President!     Unfortunately it was again a set up! People inside of Capitol didn’t wear Maga hats !!! But horns and skins. We know who they are!,,2021-01-07T03:37:47+0000,,5.0
"If that’s it? Remember this day? If that’s all you’re gonna say or do? THEN YOU’RE   A FAILURE AS A PRESIDENT! You spent the last 4 years pissing every one off you could...and we loved every minute of it. But if you let this COUP, this TREASON continue, without Martial Law, we will be the ones suffering for your arrogance and overconfidence. Fraud in a presidential election is Treason!! Deal with it accordingly.",,2021-01-07T00:13:04+0000,,7.0
Law and order doesn't work when those in power don't abide by it. This never should have been allowed to happen. We Republicans have tolerated their corruption and hate for too long.,,2021-01-06T20:23:09+0000,,5.0
I just wish this wasn't happening. I voted for Trump and I think he has done a good job but this doesn't help the Rep. Party in the future.,,2021-01-06T20:21:54+0000,,8.0
"They could have prevented this from happening in our country by being open about the election and either allowing to prove that there was no fraud or that there was fraud so without this the country is divided, you could end the divided in this Country over the election Now by  proving one way or the other whether there was fraud or not, and if they don't want to it speaks a lot a negative way about the Democratic Party",,2021-01-06T21:14:02+0000,,8.0
"You did an unbearable thing, and your victory, Trump. Please pull out of the bottleneck",,2021-01-07T07:28:05+0000,,8.0
Where does that get the American people!We sit back and we’re the ones that keep getting punished!,,2021-01-06T22:29:38+0000,,7.0
"When the people have no voice, are sold by the democratic party to communism. They will rise up to take back the country so many died for.",,2021-01-06T21:36:32+0000,,9.0
I would put money on it that imposters disguised as Trump supporters began this. ,,2021-01-06T20:28:44+0000,,12.0
"Mr. President,  You have been Amazingly strong. You don't give up and neither will we.  If we are going to destroy anything it should be the government that lies and attempts to deceive us. I don't want to see violence but the doors need to be busted. BLM and Antifa can do everything they want and not receive any repercussions but receive praise. For burning down business's and the American flag and looting and intentionally hurting the police for no damn good reason.  None of those American citizens at the capitol would intentionally hurt an officer but we refuse to be held down. We've been quiet long enough. It's our time to fight for what's right! And if the officers there have any decency they will stand with them!",,2021-01-06T21:15:37+0000,,6.0
I'm against violence but this was bond to happen! We the people are fed up with just a few people in government taking us serious and listening to our concerns. The 2020 vote was fixed and a fraud! At least we protest in the light of day without our faces covered. To bad Mr. Biden didn't come out with his strong statement against BLM and Antifa when they were rioting and burning down towns and federal buildings.,,2021-01-06T21:16:35+0000,,10.0
Sad that antifa was mixed in with the riot yesterday making the republicans look so bad. Theyre the ones to blame. Democrats cheated their way into this. If youre a democrat just know you should be embarrassed. Everyone is laughing at you,,2021-01-07T20:13:29+0000,,7.0
"Shame on you for what you did to America yesterday. The entire world is looking at you still in shock. You instigated people to the riot and did not even try to clearly blame and condemn what had happen when you talked to the nation. Worse, saying you love them, like they were heroes in a legitimate war. Now you talk about peace. Begin by accepting that you have lost the elections and stop saying you have been stolen. You did nothing to make your party the party of law and order yesterday. You are going to leave such a poor image of yourself. ",,2021-01-07T07:36:22+0000,,6.0
President Trump has revealed the corruption of the majority of both parties.  They want him gone before he can do any more.  Thank you President Trump.  I believe that you are the best President the US has ever had - you have been the voice of at least half the population here.  May God always bless and protect you and your family.,,2021-01-09T03:49:55+0000,,3.0
Maybe it was the left that threw a gang of bad ones throughout the True Patriots. That is something the left is good at To make you look bad PRESIDENT TRUMP Sir.,,2021-01-07T02:30:49+0000,,8.0
